"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
298382,"The Dressmaker",6.992,1516,"Released","2015-10-29",25003426,118,"False","/6nRxYC7612rPPyVaFvd3TREsDe3.jpg",11930000,"http://www.thedressmakermovie.com.au","tt2910904","en","The Dressmaker","In 1950s Australia, beautiful, talented dressmaker Tilly returns to her tiny hometown to right wrongs from her past. As she tries to reconcile with her mother, she starts to fall in love while transforming the fashion of the town.",13.657,"/3APZ6T1JqZnkPx012P9tos8BGAf.jpg","Revenge is back in fashion","Drama, Comedy","White Hot Productions, Screen Australia, Film Art Media, Embankment Films","Australia","English","australia, small town, based on novel or book, suppressed past, dark comedy, bullying, exile, dressmaker, revenge, accidental death, house fire, hometown, brother sister , dressing, costume designer, cross dresser, fashion design, woman director, suppressed memory, australian outback, evening gown, odd crowd, accused of murder, 1950s, town gossip, revenge tragedy, return to hometown, grain silo"
258509,"Alvin and the Chipmunks: The Road Chip",6,1516,"Released","2015-12-17",233755553,92,"False","/3fYX3PW8oDx0drXawFwHMxSI9N8.jpg",90000000,"http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip","tt2974918","en","Alvin and the Chipmunks: The Road Chip","Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",30.212,"/aQhFoqby8UYq4uGQXOtV7P8JLBl.jpg","Fast & furry-ous","Adventure, Animation, Comedy, Family","TSG Entertainment, Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions, Sunswept Entertainment","United States of America","English","anthropomorphism, chipmunk, hitchhiker, aftercreditsstinger, duringcreditsstinger, live action and animation"
44603,"Hereafter",6.08,1512,"Released","2010-10-22",106956330,129,"False","/f2z00VIPyrrfFabw0RnoY5M8uYt.jpg",50000000,"http://hereafter.warnerbros.com/","tt1212419","en","Hereafter","Three people — a blue-collar American, a French journalist and a London school boy — are touched by death in different ways.",14.083,"/nOy0X8XSmSDOuwV8pqT70WoWHwT.jpg","Touched by death. Changed by life.","Drama, Fantasy","Malpaso Productions, Amblin Entertainment, The Kennedy/Marshall Company, Warner Bros. Pictures","United States of America","English, French","journalist, afterlife, tsunami"
55846,"Blitz",6.168,1510,"Released","2011-05-20",15800000,97,"False","/cEZLw8ShCEbgaGqqh6kGDZm7y4K.jpg",15774948,"","tt1297919","en","Blitz","A tough cop is dispatched to take down a serial killer who has been targeting police officers.",29.884,"/qjqmhhc7uLub22mhu4V6DjOBwXM.jpg","It's cop-killer vs. killer-cop","Crime, Action, Thriller","Lipsync Productions, Kushner/Wyman Productions, Davis Films","France, United Kingdom, United States of America","English","london, england, based on novel or book, homophobia, psychopath, revenge, murder, arson, serial killer, lawyer, police detective, lgbt"
268920,"Hot Pursuit",5.689,1509,"Released","2015-05-08",51680201,87,"False","/iRaWDcGpKCynIXpCewle2YwQffL.jpg",35000000,"","tt2967224","en","Hot Pursuit","An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.",14.711,"/lobNOBHuJQCP9ZYAf86MBMwRrmZ.jpg","Armed and Sort-of Dangerous.","Action, Comedy, Crime","New Line Cinema, Pacific Standard, Metro-Goldwyn-Mayer, Warner Bros. Pictures","United States of America","Spanish, English","prisoner, drug trafficking, texas, witness protection, police protection, cop, u.s. marshal, on the run, drug cartel, shootout, police officer, drug lord, woman director, legacy, outtakes, police escort, car chase, ride along, by-the-book"
453201,"The 15:17 to Paris",5.423,1509,"Released","2018-02-07",57076286,94,"False","/gkkBhctHPGg8hrmtWbO3ySZoj4z.jpg",30000000,"http://1517toparis.com","tt6802308","en","The 15:17 to Paris","On Aug. 21, 2015, the world watches in stunned silence as the media reports a thwarted terrorist attack on a train that's bound for Paris -- an attempt prevented by three young Americans traveling together through Europe. The heroic and courageous actions of Anthony Sadler, Alek Skarlatos and Spencer Stone help to save the lives of more than 500 passengers on board.",16.183,"/qxJQ0VBCuJkJhJmuWzxI408ngwd.jpg","In the face of fear ordinary people can do the extraordinary","Drama, Thriller","Warner Bros. Pictures, Malpaso Productions, Village Roadshow Pictures, Dune Entertainment","United States of America","English","paris, france, based on novel or book, classroom, train, terrorism, terrorist group"
171372,"Frank",6.876,1509,"Released","2014-05-09",1897363,95,"False","/jBkKw0GSAOTBsnar5RstD7MzkmL.jpg",1000000,"http://www.magpictures.com/frank/","tt1605717","en","Frank","A young wannabe musician discovers he has bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank.",7.97,"/mGzqs4CHW8LomreoPATnyrTXk7j.jpg","When you think you've gone far enough, go farther.","Comedy, Drama, Mystery","Runaway Fridge Productions, Element Pictures, Film4 Productions, Fís Éireann/Screen Ireland","Ireland, United Kingdom","English","mask, friendship, musician, identity, ireland, songwriter, austin, texas, twitter, mysterious, mental problems, keyboardist"
417320,"Descendants 2",7.378,1507,"Released","2017-07-21",0,111,"False","/mLihPIodzSenkZtiUauDy4e9hRs.jpg",0,"","tt5117876","en","Descendants 2","When the pressure to be royal becomes too much for Mal, she returns to the Isle of the Lost where her archenemy Uma, Ursula's daughter, has taken her spot as self-proclaimed queen.",30.825,"/qoNlGfQmFZ37Gf5fRBaCTLlOZtx.jpg","Long Live Evil","Family, Music, Fantasy, TV Movie, Adventure, Action, Romance","Bad Angels Productions, Ltd.","United States of America","English","magic, fairy tale, villain, musical, teen movie"
454640,"The Angry Birds Movie 2",7.119,1505,"Released","2019-08-02",147792047,97,"False","/kUfcfqHRuvuc1mVO3IESoR61c9w.jpg",65000000,"https://www.sonypictures.com/movies/theangrybirdsmovie2","tt6095472","en","The Angry Birds Movie 2","Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",29.899,"/ebe8hJRCwdflNQbUjRrfmqtUiNi.jpg","Frenemies Unite","Animation, Comedy, Adventure, Family","Rovio Animation, Columbia Pictures, Sony Pictures Animation, Rovio Entertainment","Finland, United States of America","English","island, rivalry, sequel, family, animal kingdom"
330764,"The Brand New Testament",6.655,1505,"Released","2015-09-02",15709652,114,"False","/v3LsiN0K6RQTdxDiJY9DMk9dilW.jpg",8700000,"","tt3792960","fr","Le tout nouveau testament","God lives in Brussels. On Earth though, God is a coward, with pathetical morals and being odious with his family. His daughter, Ea, is bored at home and can't stand being locked up in a small apartment in ordinary Brussels, until the day she decides to revolt against her dad...",9.293,"/w42B8tzdYGJGZdhUQfQ71sFxfU1.jpg","God Exists. He Lives in Brussels with his teenage daughter.","Comedy, Fantasy","Caviar, Climax Films, VOO, Orange Studio, Bac Cinema, Terra Incognita Films, Après le Déluge, Belga Productions, RTBF, BeTV, BNP Paribas Fortis","Luxembourg, Belgium, France","French","surreal, god"
293670,"The Wailing",7.331,1504,"Released","2016-05-12",49851770,156,"False","/hge97XAJgT6977lFTedreLPlZwh.jpg",10951000,"","tt5215952","ko","곡성","A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.",15.353,"/aXlL7yYwpXInhltamtzKQFBG08G.jpg","Never be tempted.","Horror, Mystery","Fox International Productions, Ivanhoe Pictures, 20th Century Fox Korea, Side Mirror, Korean Film Council, Finecut, 20th Century Fox, Well Go USA Entertainment","South Korea, United States of America","Japanese, Korean","daughter, small town, police, investigation, exorcism, possession, murder, priest, rural area, curse, shaman, zombie, demon, shrine, macabre, ghost, gluttony, folk horror, grim, acupuncture, divination, anxious, distressing, frightened"
205220,"Philomena",7.361,1504,"Released","2013-11-01",100129872,98,"False","/eyn0vuN4IZjImE5Dws0iPhZrCMc.jpg",12000000,"","tt2431286","en","Philomena","A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",8.37,"/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg","These two unlikely companions are on a journey to find her long lost son.","Drama","Baby Cow Productions, BBC Film, Magnolia Mae Films, Pathe","United Kingdom","English","journalist, london, england, washington dc, usa, based on novel or book, nurse, faith, forgiveness, orphanage, adoption, based on true story, scandal, ireland, teenage pregnancy, chance meeting, human interest, unwed mother, international adoption, search for child, mother son relationship, abbey, convent, deep sadness, secrets"
591275,"Fear Street: 1666",7.167,1503,"Released","2021-07-14",0,114,"False","/6viJBbovWxJYavdjPy7UPTLvaOS.jpg",0,"https://www.netflix.com/title/81334750","tt9701942","en","Fear Street: 1666","In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",19.655,"/rmEPtz3Ufzol2VWUAZYzOFaBio3.jpg","End the curse.","Mystery, Horror","Chernin Entertainment","United States of America","English","based on novel or book, curse, witchcraft, witch hunt"
42684,"Skyline",4.983,1501,"Released","2010-11-11",66984888,92,"False","/22RHzAdZDXukBBFewCOT099jZWL.jpg",10000000,"","tt1564585","en","Skyline","When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",23.811,"/8QpvbnNrtzijlwiM0bFVeilc6lc.jpg","Don't look up","Science Fiction, Adventure, Action, Thriller","Rat Entertainment, Rogue Pictures, Hydraulx, Transmission Pictures, Relativity Media, Universal Pictures, IM Global","United States of America","English, Spanish","missile, transformation, light, giant monster, alien, unfaithfulness, fireplace, los angeles, california, alien invasion, cell phone, rooftop, pregnant woman, group of friends, boyfriend girlfriend relationship, duringcreditsstinger, alien monster, alien creature, spaceship, apartment, party, giant creature, suspense, blue light, exposed brain"
300673,"The Finest Hours",6.6,1500,"Released","2016-01-27",52099090,117,"False","/6XJ5iKhwFb0rY3P8PTjfsgdSZ9u.jpg",80000000,"https://www.disneyplus.com/movies/the-finest-hours/4qRYVbzOHKwZ","tt2025690","en","The Finest Hours","The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.",16.102,"/6UG91TJ4DKI6FGdqXZfDBeRZHX8.jpg","32 survivors, room for 12.","Action, Drama, History, Thriller","Red Hawk Entertainment, Walt Disney Pictures, Whitaker Entertainment, Bergsten Music","United States of America","English","coast guard, rescue mission, based on true story, survival, storm at sea, sinking ship, 1950s"
648579,"The Unbearable Weight of Massive Talent",6.801,1499,"Released","2022-04-20",29116320,107,"False","/M7Kiquud2bjrhQvZXeIrvW0J4a.jpg",30000000,"https://www.nickcage.movie","tt11291274","en","The Unbearable Weight of Massive Talent","Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",34.057,"/aqhLeieyTpTUKPOfZ3jzo2La0Mq.jpg","Nicolas Cage is Nick Cage.","Action, Comedy, Crime","Saturn Films, Burr! Productions","United States of America","English, Spanish","cia, undercover, screenplay, birthday party, drug lord, struggling actor, father daughter relationship, actor playing themself"
646207,"The Ice Road",6.912,1499,"Released","2021-06-24",7502846,108,"False","/y9rrNKSLkS7imiR46hQWRnO0n2m.jpg",0,"","tt3758814","en","The Ice Road","After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",29.361,"/pj6UQPrtmC0snzPeU1HUhGWTgz6.jpg","This mission is on thin ice.","Action, Thriller","ShivHans Pictures, Code Entertainment, Envision Media Arts, The Solution","Canada, United States of America","English","truck, truck driver, mine explosion, manitoba, ice road"
287424,"Maggie",5.365,1496,"Released","2015-05-08",187112,95,"False","/rHUKzMqqsrXQjRO8OobnKy2qZ4Z.jpg",4000000,"http://www.maggiethefilm.com/","tt1881002","en","Maggie","There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",18.998,"/twa9gXjocLM629sJrQYVtmF306R.jpg","Don't Get Bitten.","Horror, Drama, Mystery","Sly Predator, Lionsgate, Grindstone Entertainment Group, Lotus Entertainment, Silver Reel, Gold Star Films, Matt Baer Films, Vertigo Films","Switzerland, United Kingdom, United States of America","English","dystopia, post-apocalyptic future, zombie"
